STAID,STANAME,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,COMID,COMID_DRAIN_SQKM,COMID_UNITAREA_SQKM,ABS_DIFF,DA_VALID,FLOW_SCALE,REL_DIFF,COV_TRAIN,COV_EVAL
01470779,"Tulpehocken Creek near Bernville, PA",179.1595,40.413426,-76.171613,73005649,182.71681520798057,41.49122042975204,3.557315207980565,True,0.9142634231739848,0.019855576779241765,1.0,1.0
01470960,Tulpehocken Cr at Blue Marsh Damsite near Reading,461.3823,40.370648,-76.025216,73005452,464.0896089564984,12.422607220117277,2.707308956498423,True,0.782065961796314,0.00586782144980079,1.0,1.0
01471000,"Tulpehocken Creek near Reading, PA",557.1,40.368982,-75.979102,73005421,569.3095382511527,13.205217896590884,12.209538251152708,True,0.0754004707256837,0.02191624170014846,1.0,1.0
01472000,"Schuylkill River at Pottstown, PA",2971.815,40.241763,-75.651575,73005310,3037.5389137068178,69.31871897767358,65.72391370681771,True,0.0518590840089485,0.02211574869459159,1.0,1.0
01473000,"Perkiomen Creek at Graterford, PA",721.4031,40.229547,-75.451567,73005475,782.5618026261187,70.47104804201092,61.158702626118725,True,0.1321442730685755,0.08477743251466306,1.0,1.0
01474000,"Wissahickon Creek at Mouth, Philadelphia, PA",164.988,40.01539,-75.206846,73005734,164.616330345598,61.29435755780104,0.3716696544020124,True,1.0,0.002252707193262615,1.0,1.0
01477000,"Chester Creek near Chester, PA",156.9942,39.869001,-75.408249,73005646,170.8990192011512,29.967171862317265,13.904819201151184,True,0.5359982828864795,0.08856899937164038,1.0,1.0
01479000,"WHITE CLAY CREEK NEAR NEWARK, DE",230.7807,39.699222,-75.675028,73005667,234.5174621107728,82.25939308934093,3.736762110772816,True,0.9545734296056092,0.016191831079344226,1.0,1.0
01480700,"East Branch Brandywine Creek near Downingtown, PA",155.2095,40.034828,-75.708549,73005647,162.63107970347045,23.75539353102188,7.421579703470456,True,0.6875833821157833,0.047816529938376554,1.0,1.0
01480870,"East Branch Brandywine Creek below Downingtown, PA",232.1622,39.968719,-75.673272,73005590,233.9362455588864,23.78673397902051,1.7740455588863997,True,0.9254186993283282,0.00764140570207553,1.0,1.0
01481500,"BRANDYWINE CREEK AT WILMINGTON, DE",823.9563,39.769417,-75.573278,73005442,838.8409056423449,169.38701704265762,14.884605642344807,True,0.9121266440473632,0.018064799847206468,1.0,1.0
01491000,"CHOPTANK RIVER NEAR GREENSBORO, MD",292.0401,38.997194,-75.785806,73007017,290.8524289381372,40.7422784908275,1.1876710618628294,True,1.0,0.004066808160464366,1.0,1.0
01500000,OULEOUT CREEK AT EAST SIDNEY NY,267.1911,42.333415,-75.234894,73003625,286.48407384694656,28.9640652025431,19.292973846946552,True,0.3338996542083259,0.07220664852589234,1.0,1.0
01503000,SUSQUEHANNA RIVER AT CONKLIN NY,5790.808,42.035355,-75.802968,73003126,5830.761999455443,44.88821027084703,39.95399945544341,True,0.1099221997409012,0.006899555201181495,1.0,1.0
01509000,TIOUGHNIOGA RIVER AT CORTLAND NY,759.843,42.602848,-76.159373,73001957,774.7737419399436,17.92589983774141,14.930741939943688,True,0.167085497794185,0.01964977230815272,1.0,1.0
01510000,OTSELIC RIVER AT CINCINNATUS NY,382.986,42.541181,-75.899642,73002001,392.442641666846,59.04535956945606,9.456641666845996,True,0.8398410690391006,0.024691872984511174,1.0,1.0
01512500,CHENANGO RIVER NEAR CHENANGO FORKS NY,3833.719,42.218131,-75.84825,73003183,3857.021053255432,8.93567303743928,23.30205325543193,True,1.0,0.006078184983153937,1.0,1.0
01516350,"Tioga River near Mansfield, PA",395.1621,41.794241,-77.080246,73003538,415.5000010983568,15.437980921394743,20.33790109835678,True,1.0,0.05146723609970891,1.0,1.0
01518000,"Tioga River at Tioga, PA",724.5027,41.908407,-77.129415,73003466,737.7234547014828,8.014344048597513,13.220754701482749,True,1.0,0.018248040623565307,1.0,1.0
01520000,"Cowanesque River near Lawrenceville, PA",776.2662,41.99674,-77.139972,73003440,779.8183377304933,90.97910704772856,3.552137730493314,True,0.9609565553481436,0.004575927343601092,1.0,1.0
01523500,CANACADEA CREEK NEAR HORNELL NY,151.6824,42.334792,-77.683048,73003908,148.80628048129725,29.17866024921736,2.876119518702751,True,1.0,0.018961458407189963,1.0,1.0
01524500,CANISTEO R BELOW CANACADEA CR @ HORNELL NY,407.664,42.313959,-77.651102,73003605,403.3153506500993,10.36968906337824,4.348649349900711,True,1.0,0.010667239074092172,1.0,1.0
01526500,TIOGA RIVER NEAR ERWINS NY,3557.479,42.121185,-77.129138,73003354,3585.982065363161,38.83063921551008,28.503065363161117,True,0.2659645594560244,0.008012152809099117,1.0,1.0
01529950,CHEMUNG RIVER AT CORNING NY,5200.679,42.146463,-77.057468,73003171,5098.996900701807,11.66910711506372,101.68209929819297,True,1.0,0.019551696864619595,1.0,1.0
01531000,CHEMUNG RIVER AT CHEMUNG NY,6508.148,42.002296,-76.634671,73003145,6425.288825496065,69.0411161496308,82.85917450393481,True,1.0,0.012731605750811876,1.0,1.0
01531500,"Susquehanna River at Towanda, PA",20157.19,41.765353,-76.440774,73003104,20002.376672869337,15.268315595101914,154.8133271306615,True,1.0,0.007680303014986786,1.0,1.0
01532000,"Towanda Creek near Monroeton, PA",553.941,41.70702,-76.484665,73003481,563.0248808444966,18.76131478933328,9.083880844496548,True,0.5158185368937376,0.01639864325712765,1.0,1.0
01533400,"Susquehanna River at Meshoppen, PA",22604.17,41.607298,-76.050203,73003095,22460.732795368775,7.05414129734138,143.43720463122008,True,1.0,0.006345608117051858,1.0,1.0
01536000,"Lackawanna River at Old Forge, PA",863.1477,41.359246,-75.744359,73003399,902.7911102216152,32.568604965427014,39.64341022161534,True,1.0,0.04592888357533171,1.0,1.0
01536500,"Susquehanna River at Wilkes-Barre, PA",25795.46,41.250915,-75.880752,73003085,25650.969377425045,7.323464466189276,144.4906225749546,True,1.0,0.005601397399967073,1.0,1.0
01539000,"Fishing Creek near Bloomsburg, PA",701.7795,41.078141,-76.431056,73003470,753.5930372649719,57.20259807853198,51.81353726497196,True,0.0942100707761825,0.07383164835246964,1.0,1.0
01540500,"Susquehanna River at Danville, PA",29041.52,40.958142,-76.619122,73005126,28910.12384855424,65.03465987333625,131.39615144576237,True,1.0,0.004524424046873661,1.0,1.0
01541000,"West Branch Susquehanna River at Bower, PA",817.7463,40.897007,-78.676973,73005411,817.7559595886023,44.15986666076447,0.0096595886022896,True,0.9997812586555912,1.1812451615237636e-05,1.0,1.0
01541200,"WB Susquehanna River near Curwensville, PA",951.9687,40.961447,-78.519191,73005384,952.8178003808428,44.74892171985811,0.8491003808427422,True,0.981025232604299,0.0008919414901380079,1.0,1.0
01541500,"Clearfield Creek at Dimeling, PA",960.1506,40.971724,-78.405853,73003264,984.378293875748,25.25360628822497,24.227693875747946,True,0.040624392443917,0.02523322265876618,1.0,1.0
01543500,"Sinnemahoning Creek at Sinnemahoning, PA",1778.258,41.317285,-78.10306,73003403,1797.1950041318703,27.389203583061967,18.93700413187048,True,0.3085960285613597,0.010649188212211322,1.0,1.0
01544000,"First Fork Sinnemahoning Cr near Sinnemahoning, PA",635.0229,41.40173,-78.024167,73003559,693.2556370159891,182.40463038552468,58.23273701598907,True,0.680749677829394,0.09170179062202177,1.0,1.0
01544500,"Kettle Creek at Cross Fork, PA",355.0644,41.475899,-77.825825,73003580,376.4852044371396,23.29198889139893,21.420804437139623,True,0.0803359671423457,0.06032934993522196,1.0,1.0
01545000,"Kettle Creek near Westport, PA",604.3059,41.31951,-77.873882,73003473,638.33394442866,110.25085059515747,34.02804442866,True,0.691357987308312,0.05630930366335991,1.0,1.0
01545500,"West Branch Susquehanna River at Renovo, PA",7709.963,41.324511,-77.750542,73003051,7707.472160389543,16.813076146375007,2.4908396104565327,True,1.0,0.0003230676477249674,1.0,1.0
01545600,"Young Womans Creek near Renovo, PA",119.9975,41.389512,-77.690819,73003988,123.40253971395757,54.917820959204114,3.405039713957549,True,0.937997545159576,0.028375922114690297,1.0,1.0
01546500,"Spring Creek near Axemann, PA",223.6851,40.889783,-77.794168,73005663,224.9279197738844,27.098255024593826,1.2428197738843778,True,0.9541365385794612,0.00555611336599701,1.0,1.0
01547100,"Spring Creek at Milesburg, PA",377.3214,40.931727,-77.786669,73005529,369.6296746507004,22.705544303320234,7.691725349299588,True,1.0,0.020385075824746725,1.0,1.0
01547200,"Bald Eagle Creek bl Spring Creek at Milesburg, PA",694.2744,40.943116,-77.786391,73005469,717.6066414812093,36.98984009038765,23.33224148120928,True,0.3692256732066137,0.03360665679335041,1.0,1.0
01547500,"Bald Eagle Creek at Blanchard, PA",878.1579,41.051731,-77.604438,73003252,880.0438195351736,22.46958721917241,1.8859195351735707,True,0.9160679047292694,0.002147585912708376,1.0,1.0
01547700,"Marsh Creek at Blanchard, PA",113.5386,41.059509,-77.605826,73003910,112.69544535406266,45.37385673795644,0.8431546459373465,True,1.0,0.007426149749401053,1.0,1.0
01548500,"Pine Creek at Cedar Run, PA",1557.047,41.521736,-77.44748,73003377,1584.7128937551706,42.15601504379921,27.6658937551706,True,0.3437260678831639,0.017768181535413253,1.0,1.0
01550000,"Lycoming Creek near Trout Run, PA",452.6757,41.41841,-77.032746,73003587,465.7105983232911,19.538770497236648,13.034898323291088,True,0.3328700838604659,0.02879522431464973,1.0,1.0
01551500,"WB Susquehanna River at Williamsport, PA",14703.78,41.23619,-76.996634,73003034,14741.328954361086,81.76193241852894,37.548954361085634,True,0.5407526063733755,0.0025536939726441524,1.0,1.0
01552000,"Loyalsock Creek at Loyalsockville, PA",1129.486,41.325078,-76.912464,73003371,1162.4294923677055,34.86149298190849,32.9434923677054,True,0.0550177416440093,0.02916680009110817,1.0,1.0
01553500,"West Branch Susquehanna River at Lewisburg, PA",17703.4,40.967585,-76.876354,73005193,17695.102713663247,29.946668762141844,8.297286336754041,True,1.0,0.0004686832098215055,1.0,1.0
01553700,"Chillisquaque Creek at Washingtonville, PA",133.6806,41.061752,-76.680235,73003922,137.1233215120397,6.36038024373388,3.442721512039697,True,0.4587239472936548,0.025753336774668106,0.9996088402112263,1.0
01554000,"Susquehanna River at Sunbury, PA",47364.19,40.854252,-76.805522,73005124,47202.6910505268,21.60165147118207,161.49894947320718,True,1.0,0.0034097268310343144,1.0,1.0
01555500,"East Mahantango Creek near Dalmatia, PA",421.7076,40.611196,-76.91192,73005419,428.45915707246667,45.51294939891146,6.751557072466653,True,0.8516563492009566,0.016010043623749377,1.0,1.0
01556000,"Frankstown Br Juniata River at Williamsburg, PA",749.619,40.463128,-78.199732,73005428,767.2720742953018,25.32742601641379,17.653074295301735,True,0.3030055922831867,0.023549395486642862,1.0,1.0
01558000,"Little Juniata River at Spruce Creek, PA",572.5287,40.612567,-78.140564,73005473,578.6471927116042,14.107944011541516,6.11849271160429,True,0.5663086905789508,0.010686787774314704,1.0,1.0
01559000,"Juniata River at Huntingdon, PA",2111.3,40.484796,-78.018893,73005343,2120.01148613178,41.64004626511947,8.71148613178002,True,0.7907906711650954,0.004126124251304893,1.0,1.0
01562000,"Raystown Branch Juniata River at Saxton, PA",1944.004,40.215912,-78.26529,73005315,1972.1538064143765,57.15353150284669,28.1498064143766,True,0.5074703929192106,0.014480323298911217,1.0,1.0
01563200,"Rays Br Juniata R bl Rays Dam nr Huntingdon, PA",2485.088,40.428964,-77.991114,73005301,2493.2904839225776,83.51926923339484,8.202483922577358,True,0.9017893236151828,0.0033006814738863804,1.0,1.0
01563500,"Juniata River at Mapleton Depot, PA",5261.855,40.392299,-77.935,73005292,5335.33658923428,84.63745822591123,73.48158923428036,True,0.1318077034148878,0.013964958980108796,1.0,1.0
01564500,"Aughwick Creek near Three Springs, PA",445.5612,40.212581,-77.925276,73005494,444.80736457869256,36.48636778138089,0.7538354213074285,True,1.0,0.0016918785147975823,1.0,1.0
01567000,"Juniata River at Newport, PA",8657.286,40.478417,-77.129148,73005278,8683.350844552115,6.015237372026057,26.064844552114664,True,1.0,0.0030107408432752092,1.0,1.0
01568000,"Sherman Creek at Shermans Dale, PA",534.3948,40.323419,-77.16887,73005424,535.1908715296863,115.20731931633831,0.7960715296862872,True,0.9930900958861788,0.0014896693038298412,1.0,1.0
01570000,"Conodoguinet Creek near Hogestown, PA",1206.586,40.252222,-77.021111,73005309,1211.2222421601375,4.224570132296212,4.636242160137499,True,1.0,0.003842446506206353,1.0,1.0
01571500,"Yellow Breeches Creek near Camp Hill, PA",557.7318,40.224812,-76.898029,73005350,566.8805730299039,11.256274082187028,9.14877302990385,True,0.1872290099632775,0.01640353487088929,1.0,1.0
01573000,"Swatara Creek at Harper Tavern, PA",871.6752,40.40259,-76.577188,73005388,886.8661769195427,19.233290513979387,15.190976919542663,True,0.2101727518491252,0.01742733637430853,1.0,1.0
01573560,"Swatara Creek near Hershey, PA",1250.56,40.298424,-76.667747,73005349,1255.5422430386209,5.133334769141632,4.982243038620709,True,0.0294334457649618,0.003984009594598187,1.0,1.0
01576500,"Conestoga River at Lancaster, PA",837.2034,40.050097,-76.27718,73005410,859.4492064296554,85.44191637651501,22.24580642965543,True,0.7396382551671088,0.026571567231637415,1.0,1.0
01582000,"LITTLE FALLS AT BLUE MOUNT, MD",139.1994,39.604083,-76.620472,73005789,140.27289135659387,81.6056898843727,1.0734913565938768,True,0.9868453859269506,0.007711896434854438,1.0,1.0
01582500,"GUNPOWDER FALLS AT GLENCOE, MD",413.7579,39.549694,-76.636111,73005488,416.00291650081056,36.18324843791417,2.24501650081055,True,0.9379542579029988,0.0054259181536124145,0.9149227459417172,1.0
01583500,"WESTERN RUN AT WESTERN RUN, MD",155.8494,39.510778,-76.6765,73006645,164.42260799237556,26.1477917175472,8.573207992375558,True,0.672124970055415,0.05500956687915101,1.0,1.0
01591610,"PATUXENT RIVER BELOW BRIGHTON DAM NEAR BRIGHTON,MD",205.335,39.192194,-77.004389,73007024,207.14800511256755,42.86917196779125,1.813005112567538,True,0.9577084177429483,0.008829498685404523,1.0,1.0
01597500,"SAVAGE RIV BL SAVAGE RIV DAM NEAR BLOOMINGTON, MD",276.0048,39.50275,-79.123972,73006655,300.77790186500874,29.122573456813,24.773101865008755,True,0.1493505235124309,0.08975605447806978,1.0,1.0
01601500,"WILLS CREEK NEAR CUMBERLAND, MD",641.3698,39.669611,-78.788028,73005422,656.2328221963037,15.815892929110136,14.863022196303632,True,0.0602476722039946,0.023173872851985907,1.0,1.0
01604500,"PATTERSON CREEK NEAR HEADSVILLE, WV",570.8079,39.443149,-78.821965,73006821,615.9450313840775,53.86645902915501,45.13713138407752,True,0.1620549745130411,0.0790758701554017,1.0,1.0
01605500,"SOUTH BRANCH POTOMAC RIVER AT FRANKLIN, WV",463.8492,38.635672,-79.33782,73006896,473.995001390262,22.44717451057312,10.145801390262022,True,0.5480143220037282,0.02187306001662183,1.0,1.0
01608000,"SO FK SOUTH BRANCH POTOMAC R NR MOOREFIELD, WV",717.5779,39.012331,-78.956139,73006825,746.5197193644548,238.10250363519089,28.941819364454773,True,0.878448067859051,0.04033265149951632,1.0,1.0
01610000,"POTOMAC RIVER AT PAW PAW, WV",8066.72,39.538917,-78.456389,73005081,8178.621697460408,139.47413913208334,111.90169746040738,True,0.1976885596373145,0.013872019539590734,1.0,1.0
01611500,"CACAPON RIVER NEAR GREAT CACAPON, WV",1748.488,39.582316,-78.309731,73005199,1759.9366552797446,155.96963423097645,11.448655279744573,True,0.9265968960163734,0.006547745983812627,1.0,0.933199488957839
01613000,"POTOMAC RIVER AT HANCOCK, MD",10556.82,39.697556,-78.177889,73005077,10556.87987220085,3.286230259909695,0.0598722008508048,True,0.9817808868778264,5.671423861617874e-06,1.0,1.0
01616500,"OPEQUON CREEK NEAR MARTINSBURG, WV",706.3537,39.42371,-77.938608,73006807,717.7842728648628,73.6895501384937,11.430572864862825,True,0.8448820376379017,0.016182505825145143,1.0,1.0
01619500,"ANTIETAM CREEK NEAR SHARPSBURG, MD",728.4222,39.449778,-77.730194,73006708,754.013184869899,34.86842825902693,25.59098486989899,True,0.2660700195663721,0.03513207707000005,1.0,1.0
01622000,"NORTH RIVER NEAR BURKETOWN, VA",970.5348,38.340405,-78.913639,73006833,987.628382509484,45.184816878041296,17.093582509483895,True,0.6216963199027381,0.017612539508613082,1.0,1.0
01625000,"MIDDLE RIVER NEAR GROTTOES, VA",964.1261,38.261796,-78.86197,73006800,967.4542651921696,92.15240459648716,3.3281651921696493,True,0.963884119934332,0.0034520019654790484,1.0,1.0
01628500,"S F SHENANDOAH RIVER NEAR LYNNWOOD, VA",2792.926,38.322628,-78.754746,73006679,2807.328756759103,81.76873809116147,14.402756759102886,True,0.8238598626403444,0.0051568701638005756,1.0,1.0
01629500,"S F SHENANDOAH RIVER NEAR LURAY, VA",3551.746,38.646231,-78.534733,73006669,3563.9986921754057,21.181535873377165,12.252692175405627,True,0.4215390116820613,0.0034497658828659557,1.0,1.0
01633000,"N F SHENANDOAH RIVER AT MOUNT JACKSON, VA",1319.035,38.74567,-78.638904,73006792,1384.7472247442363,66.78291615669002,65.71222474423644,True,0.0160324147861627,0.049818408718674205,1.0,1.0
01634000,"N F SHENANDOAH RIVER NEAR STRASBURG, VA",1995.23,38.976776,-78.336115,73006736,2000.840085969145,31.854060043368783,5.61008596914553,True,0.8238816037419566,0.0028117490059519604,1.0,1.0
01636500,"SHENANDOAH RIVER AT MILLVILLE, WV",7872.947,39.282046,-77.789161,73006656,7916.287030231711,78.22774496557409,43.34003023171135,True,0.4459762293955409,0.005504931029220869,1.0,1.0
01637500,"CATOCTIN CREEK NEAR MIDDLETOWN, MD",174.2859,39.42725,-77.556167,73006648,190.09529553468656,23.736200157834144,15.809395534686589,True,0.3339542374279866,0.09070954985277976,1.0,1.0
01638480,"CATOCTIN CREEK AT TAYLORSTOWN, VA",231.9951,39.254547,-77.576378,73006989,239.1452844242092,64.94580418161691,7.150184424209158,True,0.8899053678015271,0.030820411397521577,1.0,1.0
01638500,"POTOMAC RIVER AT POINT OF ROCKS, MD",25001.5,39.273583,-77.543111,73006629,25042.84389535015,43.474779574874994,41.34389535014998,True,0.0490142617297247,0.0016536565946103224,1.0,1.0
01639000,"MONOCACY RIVER AT BRIDGEPORT, MD",448.6043,39.678833,-77.2345,73005485,474.1975378686732,33.0961764767695,25.59323786867316,True,0.2267010696345157,0.057050808181448906,1.0,1.0
01639500,"BIG PIPE CREEK AT BRUCEVILLE, MD",267.1785,39.612361,-77.237444,73005546,279.7338722886477,53.330326595096246,12.555372288647732,True,0.7645734971028247,0.0469924499488085,1.0,1.0
01643000,"MONOCACY RIVER AT JUG BRIDGE NEAR FREDERICK, MD",2112.451,39.402833,-77.366083,73006691,2126.8722173814667,12.825838270872271,14.421217381466704,True,1.0,0.0068267701269599645,1.0,1.0
01643500,"BENNETT CREEK AT PARK MILLS, MD",163.8468,39.294139,-77.407083,73007041,170.5827370426561,28.60423567288927,6.735937042656104,True,0.7645126015710905,0.04111119071386261,1.0,1.0
01644000,"GOOSE CREEK NEAR LEESBURG, VA",859.1698,39.019553,-77.577492,73006818,899.1514326876027,44.513080354377145,39.981632687602655,True,0.1018003613926236,0.04653519326168431,1.0,1.0
01645000,"SENECA CREEK AT DAWSONVILLE, MD",262.4328,39.128083,-77.335778,73006937,273.23234844488377,9.007978229297752,10.799548444883785,True,1.0,0.04115167176086139,1.0,1.0
01646500,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",29952.08,38.949778,-77.127639,73006616,29954.25850507592,13.130122313145533,2.178505075917201,True,0.8340834133939378,7.273301473277317e-05,1.0,1.0
01646502,"POTOMAC RIVER (ADJUSTED) NEAR WASH, DC",29952.08,38.949555,-77.127479,73006616,29954.25850507592,13.130122313145533,2.178505075917201,True,0.8340834133939378,7.273301473277317e-05,1.0,1.0
01649500,"NORTH EAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",188.0622,38.96025,-76.925972,73007044,196.217673268306,38.40365365887104,8.155473268305968,True,0.7876380893143979,0.04336582932830717,1.0,1.0
01651000,"NW BRANCH ANACOSTIA RIVER NEAR HYATTSVILLE, MD",127.8054,38.952333,-76.966056,73006966,137.53845798557495,16.42063585048548,9.733057985574945,True,0.4072666811323761,0.07615529535978093,1.0,1.0
01660400,"AQUIA CREEK NEAR GARRISONVILLE, VA",90.6984,38.490401,-77.433594,73007103,96.475308967378,28.786123413195707,5.776908967378006,True,0.7993161884128572,0.06369361496319677,1.0,0.8632962219383099
01660920,"ZEKIAH SWAMP RUN NEAR NEWTOWN, MD",208.5102,38.490583,-76.927083,73006979,227.34674627689515,29.151459183855977,18.83654627689515,True,0.3538386480726566,0.09033872816243593,0.8785448855857618,0.933199488957839
01664000,"RAPPAHANNOCK RIVER AT REMINGTON, VA",1605.101,38.53068,-77.813605,73006802,1605.8875628328433,34.29196353296999,0.786562832843174,True,0.9770627648053184,0.0004900394634625322,1.0,1.0
01666500,"ROBINSON RIVER NEAR LOCUST DALE, VA",463.1463,38.32513,-78.095556,73006869,465.772644090048,22.12254313737006,2.626344090048008,True,0.8812819993732317,0.005670657608725382,1.0,1.0
01667500,"RAPIDAN RIVER NEAR CULPEPER, VA",1209.747,38.350408,-77.974997,73006805,1209.8751781231474,72.48484092369493,0.128178123147336,True,0.9982316561433546,0.00010595448729968828,1.0,1.0
01668000,"RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA",4135.021,38.308462,-77.529153,73006743,4194.620535855889,68.64009696266382,59.59953585588937,True,0.1317096202776634,0.014413357478931637,1.0,1.0
01671020,"NORTH ANNA RIVER AT HART CORNER NEAR DOSWELL, VA",1200.548,37.85014,-77.427759,73008037,1209.8257605806791,211.2308362279256,9.277760580679342,True,0.956077622252708,0.007727938058852576,1.0,1.0
01673000,"PAMUNKEY RIVER NEAR HANOVER, VA",2796.263,37.767642,-77.332202,73007885,2801.931237331361,49.17117467146262,5.66823733136107,True,0.8847243864066007,0.002027075897854054,1.0,1.0
01674000,"MATTAPONI RIVER NEAR BOWLING GREEN, VA",665.6211,38.061801,-77.385814,73006826,673.4250119609994,19.501938153613114,7.803911960999471,True,0.5998391595989322,0.01172425567789163,1.0,1.0
01674500,"MATTAPONI RIVER NEAR BEULAHVILLE, VA",1554.768,37.887916,-77.163031,73007906,1601.8392909036882,55.845858394860045,47.07129090368812,True,0.1571211857669201,0.030275443605533508,1.0,1.0
02011400,"JACKSON RIVER NEAR BACOVA, VA",407.7162,38.042347,-79.881444,73006835,409.4035164217781,8.844437725090414,1.687316421778064,True,0.8092228726998227,0.004138458127928358,1.0,1.0
