,index,hl_uri,poi_id,id,nex_id,hf_id,hl_link,hl_reference,hl_source,hl_x,hl_y,vpuid,STAID
618,618,gages-04166100,63272,wb-653101,nex-653000,891134.0,04166100,gages,ref-fab,1037189.1588950927,2229557.932655415,04,04166100
619,619,gages-04170000,41701,wb-665314,nex-665110,902541.0,04170000,gages,ref-fab,1006691.7847415723,2239902.2177513298,04,04170000
620,620,gages-04263000,69878,wb-677692,nex-676750,1301926.0,04263000,gages,ref-fab,1619982.628589129,2579540.751747697,04,04263000
621,621,gages-04024000,69378,wb-679519,nex-679520,119390.0,04024000,gages,ref-fab,274714.31307934126,2638832.5051644114,04,04024000
622,622,gages-04087000,48997,wb-658801,nex-658781,430511.0,04087000,gages,ref-fab,654843.9374023364,2254148.2487883596,04,04087000
623,623,gages-04212100,76153,wb-652595,nex-652596,1108708.0,04212100,gages,ref-fab,1214040.876339679,2177358.7539781453,04,04212100
624,624,gages-04231600,7355,wb-668856,nex-668857,1364050.0,04231600,gages,ref-fab,1476703.9202236107,2385612.130048199,04,04231600
625,625,gages-04062000,63352,wb-649188,nex-649189,677924.0,04062000,gages,ref-fab,599674.7502431805,2581285.9733540523,04,04062000
626,626,gages-04066003,63263,wb-648482,nex-648353,311462.0,04066003,gages,ref-fab,640372.7534221471,2536551.0043697758,04,04066003
627,627,gages-04059500,41697,wb-649597,nex-649534,321311.0,04059500,gages,ref-fab,684667.9351883844,2558220.9589773417,04,04059500
628,628,gages-04200500,60730,wb-679250,nex-679251,1108093.0,04200500,gages,ref-fab,1149387.562727215,2126875.3321463903,04,04200500
629,629,gages-04024430,63433,wb-645546,nex-645543,78587.0,04024430,gages,ref-fab,301431.78975768934,2636160.6552545014,04,04024430
630,630,gages-04218000,64552,wb-670052,nex-670016,1136053.0,04218000,gages,ref-fab,1392827.4034980633,2359497.3726506503,04,04218000
631,631,gages-04165500,52111,wb-653567,nex-653568,1106233.0,04165500,gages,ref-fab,1065032.1823006952,2250481.188662228,04,04165500
632,632,gages-04112500,41274,wb-651631,nex-651632,682724.0,04112500,gages,ref-fab,932373.835297836,2247437.7750136745,04,04112500
633,633,gages-04164500,52346,wb-653733,nex-653726,881733.0,04164500,gages,ref-fab,1064227.487819371,2251703.4966521147,04,04164500
634,634,gages-04198000,19550,wb-678969,nex-678521,1033244.0,04198000,gages,ref-fab,1064019.8774989687,2106804.2515902766,04,04198000
635,635,gages-04040000,28654,wb-654525,nex-654526,676784.0,04040000,gages,ref-fab,519847.7779802489,2655427.0038861316,04,04040000
636,636,gages-04142000,44409,wb-663614,nex-663615,1105318.0,04142000,gages,ref-fab,954758.9985028759,2402434.8705084994,04,04142000
637,637,gages-04208000,61732,wb-670746,nex-670725,1081078.0,04208000,gages,ref-fab,1186718.4436566075,2135430.678217592,04,04208000
638,638,gages-04232050,66851,wb-674474,nex-674465,1364232.0,04232050,gages,ref-fab,1487865.365255291,2382782.876095028,04,04232050
639,639,gages-04062500,41823,wb-648891,nex-648873,285800.0,04062500,gages,ref-fab,601858.7492219862,2590814.9991719364,04,04062500
640,640,gages-04164000,16180,wb-653565,nex-653566,1106383.0,04164000,gages,ref-fab,1061980.576055293,2248763.782848989,04,04164000
641,641,gages-04025500,41470,wb-645315,nex-645316,119936.0,04025500,gages,ref-fab,339239.1744473218,2625770.300416645,04,04025500
642,642,gages-04101500,29715,wb-660983,nex-660984,680984.0,04101500,gages,ref-fab,801753.6853593074,2133549.995750186,04,04101500
643,643,gages-04118500,44418,wb-650539,nex-650540,683244.0,04118500,gages,ref-fab,841049.212567177,2277059.2209318527,04,04118500
644,644,gages-04116000,34040,wb-650284,nex-650285,683204.0,04116000,gages,ref-fab,882295.6851619785,2269672.00627758,04,04116000
645,645,gages-04182000,55607,wb-671718,nex-671719,1107508.0,04182000,gages,ref-fab,905970.518315531,2050491.4417614283,04,04182000
646,646,gages-04221000,65346,wb-669238,nex-668811,1162648.0,04221000,gages,ref-fab,1472296.9879630725,2265570.046419804,04,04221000
647,647,gages-04224775,41740,wb-669025,nex-669026,1364024.0,04224775,gages,ref-fab,1484594.6522033901,2314854.332263346,04,04224775
648,648,gages-04119000,39137,wb-652057,nex-650306,554004.0,04119000,gages,ref-fab,834289.6860466475,2262293.9973854735,04,04119000
649,649,gages-04181500,54925,wb-673308,nex-671714,945644.0,04181500,gages,ref-fab,922533.6892653083,2036244.3670730393,04,04181500
650,650,gages-04113000,41342,wb-650262,nex-650263,682604.0,04113000,gages,ref-fab,927176.3991679845,2251424.3948618458,04,04113000
651,651,gages-04086000,7347,wb-659497,nex-659498,677464.0,04086000,gages,ref-fab,662025.1912645812,2334434.437685592,04,04086000
652,652,gages-04166500,17196,wb-653002,nex-653003,1106863.0,04166500,gages,ref-fab,1039573.3168249321,2220763.9582872107,04,04166500
653,653,gages-04108600,76186,wb-646165,nex-646090,505604.0,04108600,gages,ref-fab,835580.7508226782,2227268.281393288,04,04108600
654,654,gages-04256000,41306,wb-668706,nex-668707,1364973.0,04256000,gages,ref-fab,1642515.7079544626,2483336.2031217017,04,04256000
655,655,gages-04060993,41456,wb-649081,nex-648329,277163.0,04060993,gages,ref-fab,596866.0291867285,2576242.3117012708,04,04060993
656,656,gages-04156000,45914,wb-666675,nex-666676,1105528.0,04156000,gages,ref-fab,944382.8750028458,2347060.751351672,04,04156000
657,657,gages-04065722,19229,wb-648346,nex-648347,678464.0,04065722,gages,ref-fab,633435.752702046,2553987.9988759807,04,04065722
658,658,gages-04229500,49971,wb-668949,nex-668880,1176058.0,04229500,gages,ref-fab,1482396.032085377,2362336.545348499,04,04229500
659,659,gages-04105700,75938,wb-646043,nex-646044,516884.0,04105700,gages,ref-fab,870107.7233501978,2196891.1461826176,04,04105700
660,660,gages-04197170,63292,wb-678582,nex-678583,1027292.0,04197170,gages,ref-fab,1065083.0225683586,2084155.8852572297,04,04197170
661,661,gages-04121500,37825,wb-658335,nex-658116,612104.0,04121500,gages,ref-fab,857904.810547505,2371183.5024670917,04,04121500
662,662,gages-04122500,35967,wb-649865,nex-649866,683364.0,04122500,gages,ref-fab,775614.0787437375,2367267.629365606,04,04122500
663,663,gages-04056500,40455,wb-660782,nex-660509,665504.0,04056500,gages,ref-fab,761248.8112362712,2599719.5033150376,04,04056500
664,664,gages-04154000,47265,wb-666724,nex-666725,1105603.0,04154000,gages,ref-fab,905886.1663008251,2345825.323892285,04,04154000
665,665,gages-04102700,30096,wb-652271,nex-652272,681904.0,04102700,gages,ref-fab,801364.0048872348,2192473.565635031,04,04102700
666,666,gages-04069500,69168,wb-648016,nex-648017,270254.0,04069500,gages,ref-fab,649585.8914045423,2477784.147426029,04,04069500
667,667,gages-04146063,72211,wb-666254,nex-666255,821813.0,04146063,gages,ref-fab,1020166.0213337231,2308712.3143289457,04,04146063
668,668,gages-04193500,72671,wb-671760,nex-671761,1010092.0,04193500,gages,ref-fab,1015131.8130704835,2120805.1214808486,04,04193500
669,669,gages-04192500,72749,wb-671745,nex-671746,1010188.0,04192500,gages,ref-fab,971384.5573310609,2091578.9645807385,04,04192500
670,670,gages-04223000,73697,wb-668831,nex-668832,1158148.0,04223000,gages,ref-fab,1456335.8820490034,2312640.567930731,04,04223000
671,671,gages-03091500,3120,wb-803867,nex-803868,446825.0,03091500,gages,ref-fab,1246078.3277564785,2111935.1511692866,05,03091500
672,672,gages-03209000,205,wb-813615,nex-813616,1139624.0,03209000,gages,ref-fab,1195969.2894284518,1662990.5106785104,05,03209000
673,673,gages-03045000,34855,wb-810968,nex-810930,200829.0,03045000,gages,ref-fab,1394129.5507904375,2042085.276942003,05,03045000
674,674,gages-03049000,37514,wb-811542,nex-811538,216579.0,03049000,gages,ref-fab,1358842.0757353797,2083175.4845345384,05,03049000
675,675,gages-03129000,38988,wb-801804,nex-801805,644445.0,03129000,gages,ref-fab,1206844.2472267058,2009118.370944634,05,03129000
676,676,gages-03192000,44462,wb-795602,nex-795603,924653.0,03192000,gages,ref-fab,1278848.4480359612,1788307.913423205,05,03192000
677,677,gages-03202400,44573,wb-812585,nex-812586,1080314.0,03202400,gages,ref-fab,1249119.418400279,1710950.2732208648,05,03202400
678,678,gages-03208500,44878,wb-813576,nex-813577,1124174.0,03208500,gages,ref-fab,1197879.667456336,1664373.22581071,05,03208500
679,679,gages-03247500,47861,wb-792710,nex-792702,1303187.0,03247500,gages,ref-fab,1005137.7316477938,1851807.2121917845,05,03247500
680,680,gages-03245500,50413,wb-792702,nex-792278,1319679.0,03245500,gages,ref-fab,999044.3804085412,1853586.0018858123,05,03245500
681,681,gages-03290500,51946,wb-790628,nex-788643,1415560.0,03290500,gages,ref-fab,952144.1271139533,1767200.3720674044,05,03290500
682,682,gages-03042000,53241,wb-811150,nex-811063,197574.0,03042000,gages,ref-fab,1405278.126010173,2065526.1170583365,05,03042000
683,683,gages-03010500,74017,wb-798366,nex-798367,1519.0,03010500,gages,ref-fab,1441475.9168538644,2241079.94120003,05,03010500
684,684,gages-03030500,95372,wb-807920,nex-807842,114939.0,03030500,gages,ref-fab,1368798.1223256919,2137331.245334637,05,03030500
685,685,gages-03032500,87577,wb-810388,nex-810389,138837.0,03032500,gages,ref-fab,1378530.5399191745,2118692.2230242165,05,03032500
686,686,gages-03075500,5685,wb-805706,nex-805185,357873.0,03075500,gages,ref-fab,1407045.4701006878,1946973.694385691,05,03075500
687,687,gages-03110000,8281,wb-803562,nex-803563,369465.0,03110000,gages,ref-fab,1277266.4991385457,2050343.0630006376,05,03110000
688,688,gages-03094000,13695,wb-803872,nex-803873,445625.0,03094000,gages,ref-fab,1252104.3542618423,2125682.910253253,05,03094000
689,689,gages-03112000,15182,wb-811814,nex-811815,468065.0,03112000,gages,ref-fab,1288716.7068647882,1999449.7384352596,05,03112000
690,690,gages-03117500,27919,wb-802096,nex-802097,647005.0,03117500,gages,ref-fab,1229965.2559901422,2057600.4677176685,05,03117500
691,691,gages-03190400,43362,wb-795925,nex-795926,904174.0,03190400,gages,ref-fab,1300672.2066276926,1787733.1204546914,05,03190400
692,692,gages-03197000,44760,wb-795110,nex-795014,940541.0,03197000,gages,ref-fab,1266690.2515030098,1813937.3773258035,05,03197000
693,693,gages-03198500,47999,wb-794701,nex-794659,985005.0,03198500,gages,ref-fab,1235127.732246824,1776066.727733433,05,03198500
694,694,gages-03212500,58795,wb-813234,nex-813235,1140479.0,03212500,gages,ref-fab,1150200.7625999504,1721176.1909521602,05,03212500
695,695,gages-03266000,60073,wb-817971,nex-817965,1166654.0,03266000,gages,ref-fab,991258.9617573054,1933441.5967339515,05,03266000
696,696,gages-03275600,62276,wb-817724,nex-817685,1210199.0,03275600,gages,ref-fab,935600.2019109768,1911315.5303542588,05,03275600
697,697,gages-03281000,71834,wb-789360,nex-789355,1389148.0,03281000,gages,ref-fab,1082524.418672631,1683766.5602655471,05,03281000
698,698,gages-03281500,71950,wb-789095,nex-789085,1397380.0,03281500,gages,ref-fab,1076511.8269590489,1674352.4587090549,05,03281500
699,699,gages-03284000,74146,wb-788995,nex-788602,1421524.0,03284000,gages,ref-fab,1018586.6221500802,1716507.8755105855,05,03284000
700,700,gages-03308500,74992,wb-819675,nex-819676,1435606.0,03308500,gages,ref-fab,884447.381603387,1626911.1260089178,05,03308500
701,701,gages-03324000,80170,wb-829988,nex-829989,1687990.0,03324000,gages,ref-fab,873628.3017724538,2033196.0727601587,05,03324000
702,702,gages-03324300,80755,wb-829908,nex-829889,1689280.0,03324300,gages,ref-fab,876851.2157057531,2018448.9667685712,05,03324300
703,703,gages-03325500,80261,wb-829717,nex-829718,1689454.0,03325500,gages,ref-fab,925676.064917531,1972038.7817079967,05,03325500
704,704,gages-03333700,82574,wb-828552,nex-828553,1704412.0,03333700,gages,ref-fab,823738.2870064457,1982635.7216608685,05,03333700
705,705,gages-03347000,93421,wb-824048,nex-824049,1758982.0,03347000,gages,ref-fab,884478.8975074745,1955423.3909433044,05,03347000
706,706,gages-03360500,76360,wb-824117,nex-824118,1763128.0,03360500,gages,ref-fab,766920.9352630096,1803074.7509703855,05,03360500
707,707,gages-03374000,94024,wb-824132,nex-824133,1765342.0,03374000,gages,ref-fab,750840.9422780998,1754459.7436564998,05,03374000
708,708,gages-03362000,94060,wb-824812,nex-824813,1768294.0,03362000,gages,ref-fab,851030.1093165536,1864186.2670200581,05,03362000
709,709,gages-03433500,82964,wb-832259,nex-832260,1600243.0,03433500,gages,ref-fab,807423.8399757202,1482720.988987159,05,03433500
710,710,gages-03303000,86906,wb-787270,nex-787259,1648404.0,03303000,gages,ref-fab,846320.2420153901,1732030.9464263956,05,03303000
711,711,gages-03010655,77692,wb-809365,nex-809326,3787.0,03010655,gages,ref-fab,1456646.0943028,2244272.74635325,05,03010655
712,712,gages-03015500,80205,wb-810022,nex-810016,12711.0,03015500,gages,ref-fab,1368296.2359941574,2215032.125604769,05,03015500
713,713,gages-03015000,90028,wb-809767,nex-809768,47025.0,03015000,gages,ref-fab,1381368.1281975058,2226251.2491949345,05,03015000
714,714,gages-03014500,90069,wb-809865,nex-809864,49419.0,03014500,gages,ref-fab,1372694.8217240206,2245566.6613408844,05,03014500
715,715,gages-03020500,90073,wb-808830,nex-808831,56874.0,03020500,gages,ref-fab,1344671.4564485664,2168474.8668376314,05,03020500
716,716,gages-03023100,90144,wb-808406,nex-808407,84825.0,03023100,gages,ref-fab,1304753.1243920024,2176072.219848332,05,03023100
717,717,gages-03029500,90303,wb-807833,nex-807834,109059.0,03029500,gages,ref-fab,1386033.1227784564,2157461.2540695234,05,03029500
718,718,gages-03041500,90419,wb-811261,nex-810868,187347.0,03041500,gages,ref-fab,1420323.1292422395,2061191.1185062835,05,03041500
719,719,gages-03048500,43580,wb-810888,nex-810889,198435.0,03048500,gages,ref-fab,1370568.1198607767,2073701.1251461532,05,03048500
720,720,gages-03054500,90297,wb-806884,nex-805050,246294.0,03054500,gages,ref-fab,1359867.1280374716,1906433.630760214,05,03054500
721,721,gages-03050000,90421,wb-806965,nex-805038,236382.0,03050000,gages,ref-fab,1379853.0540686864,1871079.4141256835,05,03050000
722,722,gages-03056250,90429,wb-806812,nex-806813,224307.0,03056250,gages,ref-fab,1359992.1629772407,1927732.5776451675,05,03056250
723,723,gages-03061500,90460,wb-807291,nex-807254,272523.0,03061500,gages,ref-fab,1342794.4430375625,1943733.7465844788,05,03061500
724,724,gages-03069500,90464,wb-805948,nex-805949,277437.0,03069500,gages,ref-fab,1389897.1260689981,1909388.617924333,05,03069500
725,725,gages-03079000,7046,wb-805489,nex-805435,343068.0,03079000,gages,ref-fab,1414687.4944185314,1996384.2603134972,05,03079000
726,726,gages-03108000,90543,wb-811696,nex-811697,365979.0,03108000,gages,ref-fab,1307608.5985144845,2065485.6521601048,05,03108000
727,727,gages-03109500,90553,wb-803675,nex-803673,388554.0,03109500,gages,ref-fab,1290188.129249891,2067841.3663790207,05,03109500
728,728,gages-03097550,90573,wb-804312,nex-803882,443145.0,03097550,gages,ref-fab,1263753.5297500105,2119717.150722818,05,03097550
729,729,gages-03105500,90683,wb-803897,nex-803898,449985.0,03105500,gages,ref-fab,1303236.626425528,2094113.8762016655,05,03105500
730,730,gages-03111500,90677,wb-803376,nex-803377,470785.0,03111500,gages,ref-fab,1282702.930798109,2012717.1725023505,05,03111500
731,731,gages-03159540,90693,wb-798717,nex-798718,540645.0,03159540,gages,ref-fab,1205924.9670014048,1871772.161948122,05,03159540
732,732,gages-03151400,90787,wb-799722,nex-799261,599985.0,03151400,gages,ref-fab,1326444.1163170268,1854301.6011156011,05,03151400
733,733,gages-03117000,90970,wb-801915,nex-801784,683605.0,03117000,gages,ref-fab,1207068.2824397935,2063229.6075033897,05,03117000
734,734,gages-03140500,91159,wb-800124,nex-800125,761603.0,03140500,gages,ref-fab,1187029.2491842788,2002773.3711013265,05,03140500
735,735,gages-03146500,91212,wb-800348,nex-800349,778874.0,03146500,gages,ref-fab,1153150.3174941316,1976653.2674129342,05,03146500
736,736,gages-03145000,91166,wb-800341,nex-800342,780983.0,03145000,gages,ref-fab,1141796.1777190205,1968454.9699126738,05,03145000
737,737,gages-03171000,91168,wb-796920,nex-794320,807507.0,03171000,gages,ref-fab,1351942.7493596238,1676619.869043168,05,03171000
738,738,gages-03168000,91183,wb-794309,nex-794310,794188.0,03168000,gages,ref-fab,1340429.4231514065,1651595.3447190665,05,03168000
739,739,gages-03170000,91198,wb-796938,nex-796939,803118.0,03170000,gages,ref-fab,1354470.6892970686,1664947.5790529193,05,03170000
740,740,gages-03164000,91203,wb-794296,nex-794297,843493.0,03164000,gages,ref-fab,1324732.7504927076,1619994.872602886,05,03164000
741,741,gages-03184000,91382,wb-796246,nex-796247,872214.0,03184000,gages,ref-fab,1321860.249399627,1729487.367337618,05,03184000
742,742,gages-03182500,59755,wb-796365,nex-796218,877569.0,03182500,gages,ref-fab,1370520.2527684595,1798352.3678082158,05,03182500
743,743,gages-03185400,65252,wb-794360,nex-794361,893226.0,03185400,gages,ref-fab,1293465.2536547282,1759532.3689081848,05,03185400
744,744,gages-03189100,42003,wb-795584,nex-795585,906537.0,03189100,gages,ref-fab,1324093.11595605,1803096.5716237007,05,03189100
745,745,gages-03186500,81087,wb-795750,nex-795749,916445.0,03186500,gages,ref-fab,1336302.815982596,1815319.8683520688,05,03186500
746,746,gages-03194700,60033,wb-794986,nex-794987,936509.0,03194700,gages,ref-fab,1332469.2308454525,1839113.8557698505,05,03194700
747,747,gages-03228300,81097,wb-815919,nex-815920,994429.0,03228300,gages,ref-fab,1104709.7807725572,1988934.1544367482,05,03228300
748,748,gages-03219500,58395,wb-814888,nex-814889,996685.0,03219500,gages,ref-fab,1073800.5820153558,2006285.7195981604,05,03219500
749,749,gages-03221000,50766,wb-816144,nex-814899,1028813.0,03221000,gages,ref-fab,1084328.1155011503,1976589.3803590743,05,03221000
750,750,gages-03232500,85329,wb-815251,nex-815252,1067804.0,03232500,gages,ref-fab,1077254.9472799099,1871350.511953847,05,03232500
751,751,gages-03202750,37539,wb-812756,nex-812757,1081814.0,03202750,gages,ref-fab,1243092.288599,1712333.3522056022,05,03202750
752,752,gages-03209500,39821,wb-813435,nex-813220,1150469.0,03209500,gages,ref-fab,1176646.2717372782,1687347.4286621176,05,03209500
753,753,gages-03269500,64259,wb-818604,nex-818562,1182494.0,03269500,gages,ref-fab,1024303.5036662056,1943307.4222537775,05,03269500
754,754,gages-03274000,7704,wb-819075,nex-817412,1193324.0,03274000,gages,ref-fab,973003.436918852,1876981.992641009,05,03274000
755,755,gages-03217000,9759,wb-814763,nex-814764,1243015.0,03217000,gages,ref-fab,1122617.6802681293,1803841.3005385676,05,03217000
